Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
3.464720,0.396729,-0.404358,-0.019099,-0.052092,8.264015,4.851096
3.480515,0.358582,-0.213623,0.118230,-0.071851,8.288564,4.848701
3.496529,0.305176,-0.167847,0.110601,-0.050295,8.307125,4.854689
3.512640,0.312805,-0.251770,0.087712,-0.076641,8.281978,4.863670
3.528897,0.350952,-0.297546,-0.072505,-0.034129,8.277187,4.866664
3.544579,0.259399,-0.320435,-0.011470,-0.046104,8.286768,4.863670
3.560515,0.297546,-0.259399,0.026677,-0.098795,8.292755,4.840918
3.576259,0.366211,-0.289917,0.026677,-0.064067,8.275392,4.856485
3.591836,0.358582,-0.427246,0.003789,-0.094005,8.293354,4.856485
3.607486,0.190735,-0.083923,0.072454,-0.040117,8.259824,4.873250
3.623434,0.183105,-0.381470,0.041936,-0.060474,8.289163,5.007371
3.639030,0.350952,-0.190735,-0.003840,-0.096998,8.252040,4.845707
3.654668,0.289917,-0.381470,0.026677,-0.064067,8.293953,4.715777
3.670283,0.373840,-0.350952,-0.110652,-0.092807,8.267608,4.710389
3.686107,0.366211,-0.289917,0.110601,-0.042512,8.299341,5.004377
3.701870,0.434875,-0.244141,0.034307,-0.027543,8.288564,4.861275
3.717579,0.350952,-0.213623,0.041936,-0.091610,8.307724,4.867262
3.733337,0.228882,-0.404358,0.003789,-0.046703,8.270002,4.862473
3.749192,0.465393,-0.373840,-0.019099,-0.084424,8.266410,4.852293
3.765015,0.427246,-0.305176,-0.034358,-0.077239,8.123906,4.864269
3.780824,0.373840,-0.305176,-0.080134,-0.053289,8.138875,4.857683
3.796736,0.534058,-0.228882,0.057195,-0.113763,8.314310,4.866065
3.812467,0.259399,-0.198364,0.125859,-0.068857,8.292755,4.834331
3.828305,0.373840,-0.251770,-0.026729,-0.059277,8.279583,4.857683
3.844245,0.495911,-0.228882,-0.057246,-0.074844,8.256830,4.836726
3.860567,0.205994,-0.267029,0.057195,-0.054487,8.290360,4.858880
3.877394,0.373840,-0.328064,-0.026729,-0.076042,8.268805,4.831337
3.893226,0.328064,-0.228882,0.141118,-0.076641,8.275990,4.879837
3.908966,0.221252,-0.236511,0.194524,-0.044308,8.290958,4.865466
3.924639,0.251770,-0.190735,0.011418,-0.074844,8.306526,5.007970
3.940596,0.373840,-0.267029,0.019048,-0.050894,8.286768,4.866065
3.956396,0.328064,-0.305176,0.087712,-0.085023,8.299341,4.858281
3.972295,0.465393,-0.183105,0.102971,-0.065863,8.286169,4.845109
3.987889,0.358582,-0.343323,0.003789,-0.046703,8.289163,4.863670
4.003539,0.389099,-0.343323,0.034307,-0.059875,8.286768,4.853491
4.019333,0.297546,-0.152588,0.003789,-0.063468,8.295749,4.866065
4.035060,0.366211,-0.251770,0.125859,-0.061672,8.303533,4.866664
4.050803,0.488281,-0.244141,0.026677,-0.066462,8.262817,4.844510
4.066657,0.343323,-0.312805,0.011418,-0.086819,8.304730,4.853491
4.082510,0.312805,-0.305176,0.064824,-0.079036,8.285570,4.847504
4.098323,0.282288,-0.099182,0.019048,-0.038320,8.290958,4.837924
4.114140,0.297546,-0.160217,-0.026729,-0.073048,8.316706,4.867861
4.130334,0.389099,-0.144958,0.034307,-0.069456,8.284971,4.709790
4.146045,0.473022,-0.167847,-0.057246,-0.064666,8.274194,4.845707
4.161774,0.228882,-0.198364,-0.064875,-0.054487,8.304132,4.870855
4.177423,0.305176,-0.305176,0.095342,-0.032932,8.275392,4.837325
4.193090,0.457764,-0.129700,0.102971,-0.079634,8.300539,4.843312
4.208665,0.190735,-0.274658,0.026677,-0.066462,8.277187,4.872053
4.224261,0.312805,-0.175476,-0.003840,-0.096400,8.270601,4.840918
4.239835,0.434875,-0.297546,-0.041987,-0.083227,8.312514,4.871454
4.255470,0.450134,-0.267029,-0.003840,-0.037722,8.282577,4.864868
4.271123,0.427246,-0.335693,-0.057246,-0.058678,8.264015,4.833732
4.286867,0.289917,-0.320435,0.041936,-0.078437,8.290958,4.863670
4.302655,0.274658,-0.251770,0.064824,-0.061073,8.296348,4.831337
4.318507,0.213623,-0.259399,-0.011470,-0.070054,8.145461,4.854689
4.334354,0.381470,-0.205994,-0.011470,-0.058678,8.305329,4.826547
4.350216,0.465393,-0.282288,0.080083,-0.030536,8.254435,4.873849
4.366128,0.297546,-0.175476,0.064824,-0.059875,8.287965,4.851096
4.381954,0.411987,-0.289917,0.049565,-0.054487,8.289163,4.855886
4.398114,0.205994,-0.335693,0.003789,-0.099393,8.267009,5.002581
4.413929,0.411987,-0.335693,0.118230,-0.072449,8.299940,4.862473
4.429614,0.297546,-0.259399,-0.049617,-0.015568,8.289163,4.877441
4.445337,0.381470,-0.305176,0.019048,-0.025746,8.303533,4.856485
4.461095,0.267029,-0.205994,-0.049617,-0.070653,8.424481,4.858880
4.476936,0.244141,-0.282288,-0.041987,-0.078437,8.411308,4.870256
4.492522,0.350952,-0.366211,0.034307,-0.073048,8.144264,4.849300
4.508485,0.152588,-0.228882,-0.019099,-0.050295,8.272996,4.878040
4.524762,0.320435,-0.236511,0.003789,-0.104782,8.292755,4.844510
4.541059,0.175476,-0.144958,0.049565,-0.075443,8.267009,4.854689
4.560230,0.282288,-0.282288,0.034307,-0.050894,8.264614,4.840918
4.575793,0.312805,-0.305176,0.102971,-0.069456,8.307125,4.852892
4.591341,0.396729,-0.350952,0.080083,-0.055085,8.290360,4.836726
4.606868,0.389099,-0.389099,0.019048,-0.052690,8.280181,4.852892
4.622414,0.251770,-0.160217,0.049565,-0.079634,8.283175,4.855886
4.638163,0.320435,-0.320435,0.064824,-0.024549,8.264015,4.846306
4.653857,0.228882,-0.305176,-0.064875,-0.101788,8.260423,4.867262
4.669688,0.221252,-0.282288,-0.003840,-0.087418,8.316706,4.878040
4.685517,0.335693,-0.259399,-0.080134,-0.050295,8.286169,4.711586
4.701387,0.289917,-0.282288,-0.041987,-0.068258,8.281379,4.709790
4.717322,0.358582,-0.144958,0.019048,-0.007185,8.270601,4.862473
4.733298,0.236511,-0.328064,0.125859,-0.091011,8.279583,4.869658
4.749248,0.289917,-0.320435,0.095342,-0.041913,8.133487,4.848103
4.765110,0.259399,-0.358582,-0.011470,-0.055684,8.293953,4.854090
4.781087,0.297546,-0.152588,-0.011470,-0.082628,8.267009,4.851695
4.797008,0.366211,-0.198364,-0.034358,-0.047302,8.296947,4.854090
