Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
3.675379,-7.690430,-0.366211,-0.263240,-0.163460,7.893385,4.506812
3.691112,-7.537842,-0.480652,-0.431086,-0.037123,8.157436,4.708592
3.706748,-7.400513,0.045776,-0.278499,0.009580,8.258027,5.089401
3.722400,-6.637573,-0.518799,-0.743892,-0.067659,8.335865,4.558904
3.738185,-7.637024,-0.625610,-0.316646,-0.177231,8.213719,4.841516
3.754407,-7.926941,-0.564575,-0.247981,-0.166454,8.851993,4.620575
3.771511,-7.766724,-0.427246,-0.545527,-0.038919,8.208929,4.819961
3.787632,-6.820679,-0.297546,-0.415828,-0.137115,8.384963,4.856485
3.803660,-6.614685,-0.328064,-0.385310,-0.110171,8.333470,4.848103
3.819302,-5.508423,-0.679016,-0.247981,-0.099393,8.368797,4.925342
3.834994,-5.241394,-0.297546,-0.324275,-0.105381,8.468789,5.022939
3.850647,-5.096436,-0.083923,-0.309016,-0.119751,8.097561,4.936718
3.866415,-5.767822,-0.442505,-0.431086,0.052092,8.159233,4.982822
3.882201,-5.783081,-0.465393,-0.553157,-0.092807,8.187973,4.985217
3.898025,-5.165100,-0.343323,-1.033809,0.134720,8.136480,4.976835
3.913805,-4.997253,-0.434875,-1.102473,-0.055684,8.212522,4.862473
3.929608,-4.516602,-0.221252,-1.186396,-0.100591,8.174801,4.937916
3.945545,-4.722595,-0.213623,-0.995662,-0.162263,8.228089,4.953483
3.961205,-4.608154,-0.175476,-0.377681,-0.189805,8.250842,4.989408
3.976898,-4.508972,0.068665,0.118230,-0.159269,8.296348,4.945101
3.992584,-4.486084,0.167847,0.606511,-0.099393,8.258626,4.937916
4.008256,-4.737854,0.106812,0.835393,-0.056283,8.275392,4.945101
4.023897,-4.890442,0.389099,0.698064,-0.079634,8.247250,4.915762
4.039485,-5.645752,0.190735,0.446294,-0.031135,8.247250,4.866065
4.055085,-6.637573,0.007629,0.202153,-0.043110,8.263416,4.885225
4.070678,-7.621765,-0.045776,-0.087764,-0.056283,8.229287,4.906182
4.086318,-8.285522,-0.389099,-0.293757,-0.061672,8.235274,4.940909
4.101960,-9.048462,-0.305176,-0.492122,-0.070653,8.207732,4.969051
4.117720,-9.811401,-0.137329,-0.530269,-0.127535,8.159832,4.964859
4.133506,-11.360168,0.038147,-0.133540,-0.104782,8.136480,4.889417
4.149250,-13.107300,0.488281,0.476812,-0.119751,8.141869,4.889417
4.164986,-14.877319,0.267029,0.759099,-0.080233,8.129894,4.997192
4.180686,-16.120911,0.389099,0.385259,-0.023351,8.141869,5.125925
4.196321,-16.708374,0.152588,-0.064875,0.073048,8.160430,5.210349
4.211936,-16.937256,-0.137329,-1.041438,-0.001796,8.111332,5.283397
4.227543,-17.219543,-0.320435,-1.781489,-0.104782,7.986193,5.333693
4.243169,-18.165588,-0.358582,-2.079036,-0.084424,7.893385,5.378000
4.258739,-18.814087,-0.564575,-1.873042,-0.074246,7.841294,5.401352
4.274314,-19.569397,-0.366211,-1.766230,-0.179626,7.805368,5.533078
4.289892,-20.210266,-0.297546,-1.720454,-0.073647,7.767647,5.600737
4.305451,-20.408630,-0.099182,-1.674678,-0.290396,7.702383,5.684563
4.321027,-20.286560,0.083923,-0.965144,0.060474,7.577842,5.751025
4.336643,-19.813538,0.480652,-1.262690,-0.236508,7.545509,5.786351
4.352248,-20.133972,0.503540,-1.400020,-0.056283,7.597601,5.983342
4.367885,-19.470215,-0.259399,-1.781489,0.013771,7.559280,5.979150
4.383575,-18.493652,-0.350952,-2.429988,-0.050295,7.408993,6.013279
4.399308,-18.707275,-0.068665,-1.880671,-0.188608,7.565268,6.087525
4.415000,-17.211914,0.076294,-1.575496,-0.205373,7.425159,6.060581
4.430669,-17.127991,-0.419617,-1.224543,-0.153281,7.398215,6.064174
4.446354,-17.127991,-0.381470,-0.286128,-0.257465,7.431147,6.243800
4.462293,-15.869141,0.587463,0.667546,-0.202379,7.351512,6.340798
4.477987,-14.678955,0.389099,0.690435,-0.264650,7.379055,6.331218
4.493764,-13.717651,-0.190735,0.247930,-0.098196,7.317982,6.364150
4.509449,-12.901306,0.152588,-0.202205,-0.067061,7.211404,6.350977
4.525052,-12.619019,-0.015259,-1.369502,0.029938,7.094048,6.361156
4.540624,-12.916565,-0.549316,-2.658870,-0.023950,7.088659,6.363551
4.556168,-12.245178,-0.534058,-2.460505,-0.450862,7.184460,6.515635
4.571729,-10.963440,-0.114441,-1.773860,-0.360450,7.225175,6.541381
4.587329,-9.757996,-0.228882,-0.438716,-0.321531,7.186256,6.512042
4.602915,-8.819580,0.022888,0.423406,-0.015568,6.834787,6.368940
4.618573,-8.186340,0.373840,1.178716,-0.114362,7.317982,6.618620
4.634277,-7.293701,0.068665,1.155828,-0.144300,6.981482,6.437198
4.649996,-7.385254,-0.282288,0.514959,-0.036524,7.051536,6.450370
4.665819,-7.667542,-0.434875,-0.186946,-0.083227,7.053332,6.517431
4.681558,-7.064819,-0.297546,-0.736262,-0.174238,7.113807,6.571319
4.697262,-6.317139,-0.579834,-1.140620,-0.141306,7.106622,6.628799
4.713045,-5.424500,-0.473022,-0.949885,-0.293390,7.059919,6.577905
4.728897,-6.912231,0.419617,1.872991,0.131127,5.044510,6.474321
4.744526,-5.447388,0.953674,0.904058,0.038320,6.699469,6.583893
4.760152,-4.806519,0.122070,1.346563,-0.289199,7.233558,6.510845
4.775759,-5.538940,-0.129700,1.140569,0.067061,7.067703,6.675502
4.791393,-4.951477,-0.091553,0.575994,-0.182021,7.028185,6.594670
4.806988,-4.806519,-0.053406,-0.080134,-0.107776,6.996451,6.686879
4.822632,-4.615784,-0.404358,-0.232722,-0.208367,7.002439,6.586886
4.838252,-4.829407,-0.045776,-0.820186,-0.116158,6.979686,6.554554
4.853922,-5.607605,-0.221252,-0.865962,-0.132325,6.980284,6.614429
4.869588,-5.714417,-0.160217,-0.583674,-0.196990,6.958729,6.708434
4.885251,-5.340576,0.038147,-0.568416,-0.189207,6.952742,6.665922
4.900904,-5.554199,-0.045776,0.003789,-0.282612,6.931785,6.675502
4.916612,-5.592346,-0.030518,0.537847,-0.176034,6.924002,6.649157
4.932316,-5.821228,-0.167847,0.698064,-0.182021,7.232959,6.449772
4.947977,-6.332397,-0.152588,0.499700,-0.156874,6.855145,6.683286
4.963659,-5.882263,0.007629,0.102971,-0.111368,6.938372,6.701249
4.979414,-6.309509,-0.160217,-0.568416,-0.137115,6.765331,6.674903
4.995036,-6.393433,-0.289917,-0.904109,-0.178429,7.025191,6.655145
5.010653,-6.736755,-0.190735,-0.515010,-0.211959,6.847361,6.698255
5.026262,-7.125854,-0.289917,-0.240352,-0.122745,6.673722,6.712027
5.041851,-7.354736,-0.083923,-0.133540,-0.114961,6.791078,6.949133
5.057450,-7.110596,-0.007629,-0.446345,-0.149689,6.895860,6.888060
5.073003,-7.202148,-0.213623,-0.721003,-0.171244,6.709647,6.858122
5.088563,-7.362366,-0.236511,-0.522639,-0.273631,6.607260,6.863512
5.104137,-7.545471,0.076294,-0.240352,-0.202379,6.592291,6.931170
5.119752,-6.645203,-0.053406,-0.499751,-0.109572,6.468948,6.807827
5.135517,-7.041931,0.404358,-0.881221,-0.095202,6.640192,6.917998
5.151136,-8.125305,0.198364,-1.277949,-0.140109,6.568940,6.875486
5.166878,-9.101868,0.144958,-1.750972,-0.235909,6.611452,6.935961
5.182670,-9.460449,0.167847,-1.209285,-0.292791,6.625822,7.009607
5.198395,-8.781433,-0.648499,-0.049617,-0.313149,6.717431,7.027570
5.214055,-8.308411,-1.052856,0.896428,-0.322729,6.657556,7.001824
5.229744,-8.590698,-0.831604,2.101872,-0.337099,6.596483,7.058107
5.245402,-9.597778,0.038147,2.887700,-0.217348,6.627019,7.168278
5.261065,-8.560181,0.419617,2.796147,-0.090412,6.638994,7.065890
5.276650,-8.369446,0.762939,1.628850,0.007185,6.555767,6.974880
5.292213,-10.055542,-1.892090,0.385259,-0.043709,6.491102,6.947936
5.307804,-11.451721,-0.160217,-1.338984,-0.079634,6.582711,7.098822
5.323353,-11.665344,0.175476,-2.132442,-0.131127,6.604266,7.192827
5.338937,-11.695862,0.251770,-2.674129,-0.279020,6.653963,7.173068
5.354461,-11.642456,1.899719,-2.338435,-0.343087,6.607859,7.142531
5.370107,-11.779785,0.076294,-1.178767,-0.270637,6.394702,7.207796
5.385891,-11.985779,0.106812,-0.080134,-0.238304,6.206693,7.134748
5.401568,-12.969971,0.305176,0.728582,-0.282014,6.225853,7.284436
5.417257,-13.763428,0.114441,0.232671,-0.201780,6.162385,7.213783
5.432950,-14.106750,-0.030518,-0.026729,-0.011975,6.248606,7.344910
5.448673,-13.809204,-0.068665,0.202153,-0.293989,6.306685,7.455081
5.464346,-13.168335,-0.083923,-0.484492,-0.062271,6.309080,7.478433
5.480012,-12.817383,-0.419617,-0.309016,-0.107177,6.194718,7.468254
5.495631,-12.962341,-0.244141,-0.354792,-0.249082,6.083350,7.429335
5.511276,-13.336182,0.320435,-0.843074,-0.151485,6.049819,7.392212
5.526857,-14.083862,-0.244141,-0.888850,-0.203577,6.012098,7.407181
5.542513,-14.778137,-0.038147,-0.812556,-0.216151,5.920488,7.518549
5.558078,-15.174866,-0.251770,-0.759150,-0.199984,5.971383,7.607165
5.573704,-14.694214,-0.480652,-0.759150,-0.481998,5.839057,7.604770
5.589311,-14.625549,-0.259399,0.034307,-0.420925,5.948031,7.825710
5.604969,-13.099670,-0.167847,1.209233,-0.287402,5.922884,7.904147
5.620616,-11.528015,-0.007629,1.361821,-0.239502,5.813311,7.881395
5.636523,-10.261536,0.007629,0.812505,-0.070054,5.722899,7.812538
5.652231,-9.956360,-0.282288,0.225042,-0.179028,5.602550,7.737693
5.667918,-10.078430,-0.045776,-0.507380,-0.192799,5.545069,7.690990
5.683571,-10.742188,-0.038147,-0.797297,-0.171843,5.606741,7.755656
5.699227,-10.299683,-0.091553,-0.812556,-0.249082,5.660629,7.961628
